User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
WhatsOnThorold,@whatsonthorold2,2018-07-01T09:08:28.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jul 1, 2018As Dsw  $DSW Share Value Rose, Paradigm Capital Management Lowered Its Position by $512,314; Grandfield & Dodd Has Increased Its Weyerhaeuser Co $WY Position by $1.03 Million - https://whatsonthorold.com/2018/07/01/as-dsw-dsw-share-value-rose-paradigm-capital-management-lowered-its-position-by-512314-grandfield-dodd-has-increased-its-weyerhaeuser-co-wy-position-by-1-03-million/…",,,
Westmoreland Times,@west_moreland,2018-06-30T15:37:36.000Z,"Westmoreland Times
@west_moreland
·
Jun 30, 2018Barclays Plc Stake In Weyerhaeuser Co $WY Was Increased http://westmorelandtimes.com/2018/06/30/barclays-plc-stake-in-weyerhaeuser-co-wy-was-increased/…",,,
The Casual Smart,@The_CasualSmart,2018-06-30T15:37:28.000Z,"The Casual Smart
@The_CasualSmart
·
Jun 30, 2018Weyerhaeuser Co $WY Shareholder Barclays Plc Increased Its Stake by $438.29 Million http://thecasualsmart.com/2018/06/30/weyerhaeuser-co-wy-shareholder-barclays-plc-increased-its-stake-by-438-29-million/…",,,
Zack Hale,@zackhale,2018-06-30T00:44:57.000Z,"Zack Hale
@zackhale
·
Jun 30, 2018About 1,200 Weyerhaeuser Co. employees in Washington and Oregon voted overwhelmingly Thursday to give the regional woodworkers union strike authority, paving the way for a work stoppage if negotiators continue to disagree on terms of a new labor contract.
https://tdn.com/news/local/weyerhaeuser-employees-vote-to-give-union-strike-authority/article_2a627099-ade2-537b-ab35-4af96d65e8a9.html#tracking-source=home-top-story-1…",,1,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-29T19:12:22.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 29, 2018Third Avenue Management Lowered Its Stake in Weyerhaeuser Company $WY as Stock Rose; Kkr & Co LP Del $Call $KKR Share Value Rose While Serengeti Asset Management LP Has Boosted Holding - https://mmahotstuff.com/2018/06/29/third-avenue-management-lowered-its-stake-in-weyerhaeuser-company-wy-as-stock-rose-kkr-co-lp-del-call-kkr-share-value-rose-while-serengeti-asset-management-lp-has-boosted-holding.html…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-29T19:04:14.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 29, 2018Coldstream Capital Management Has Cut Its Holding in Weyerhaeuser Co $WY as Valuation Rose; Celgene $CELG Valuation Declined While 1St Source Bank Decreased Holding - https://mmahotstuff.com/2018/06/29/coldstream-capital-management-has-cut-its-holding-in-weyerhaeuser-co-wy-as-valuation-rose-celgene-celg-valuation-declined-while-1st-source-bank-decreased-holding.html…",,,
Transcript Daily,@TranscriptDaily,2018-06-29T14:22:40.000Z,"Transcript Daily
@TranscriptDaily
·
Jun 29, 2018Analysts Anticipate Weyerhaeuser Co $WY Will Announce Earnings of $0.41 Per Share http://zpr.io/6pqVS",,,
Storm Investor,@storminvestor,2018-06-29T14:21:19.000Z,"Storm Investor
@storminvestor
·
Jun 29, 2018$0.41 Earnings Per Share Expected for Weyerhaeuser Co $WY This Quarter  http://thestockobserver.com/?p=1387765 #markets",,,
WhatsOnThorold,@whatsonthorold2,2018-06-29T12:34:13.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 29, 2018Livingston Group Asset Management Southport Capital Management Cut Weyerhaeuser Co Com $WY Position By $538,900; Key Group Holdings Cayman LTD Has Upped Its Petroleo Brasileiro Sa Petro $PBR Holding - https://whatsonthorold.com/2018/06/29/livingston-group-asset-management-southport-capital-management-cut-weyerhaeuser-co-com-wy-position-by-538900-key-group-holdings-cayman-ltd-has-upped-its-petroleo-brasileiro-sa-petro-pbr-holding/…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-29T09:29:15.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 29, 2018Kkr & Co LP Del $KKR Shareholder 683 Capital Management Cut Its Position; Mosaic Financial Partners Decreased Its Holding in Weyerhaeuser Co $WY by $1.14 Million - https://mmahotstuff.com/2018/06/29/kkr-mosaic-financial-partners-decreased-its-holding-in-weyerhaeuser-co-wy-by-1-14-million.html…",,,
Zack Hale,@zackhale,2018-06-28T22:55:15.000Z,"Zack Hale
@zackhale
·
Jun 29, 2018About 1,200 union Weyerhaeuser Co. employees in Washington and Oregon are voting  today on whether to strike over stalled contract negotiations.

(The company reported a 67% spike in first-quarter profits compared to the same time last year.)

https://tdn.com/news/local/weyerhaeuser-workers-to-hold-strike-vote-today/article_5ce5fe05-d81c-5567-afb6-f09f6bc8454c.html#tracking-source=home-the-latest…",,,1
TrainMuseum,@NWRailwayMuseum,2018-06-28T22:15:14.000Z,"TrainMuseum
@NWRailwayMuseum
·
Jun 29, 2018Have you seen the White River Lumber Co Weyerhaeuser Locomotive 1 in the Train Shed Exhibit Building? Here it is at Snoqualmie Falls.  It began its operations in the late 1940s, early 1950s out of the Enumclaw area working in the logging industry.",,,2
Wolcott Daily,@stocknewsweek,2018-06-28T17:36:15.000Z,"Wolcott Daily
@stocknewsweek
·
Jun 28, 2018Becker Capital Management Has Cut Its Weyerhaeuser Co Com $WY Stake; SSAB SWEDISH STEEL A SH SK25 P ORDINARY $SSAAF Sellers Increased By 120.62% Their Shorts https://wolcottdaily.com/becker-capital-management-has-cut-its-weyerhaeuser-co-com-wy-stake-ssab-swedish-steel-a-sh-sk25-p-ordinary-ssaaf-sellers-increased-by-120-62-their-shorts/…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-28T17:05:42.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 28, 2018Blume Capital Management Has Increased Weyerhaeuser Co. $WY Position By $314,636; Apollo Global Management $APO's Sentiment Is 1.34 - https://mmahotstuff.com/2018/06/28/blume-capital-management-has-increased-weyerhaeuser-co-wy-position-by-314636-apollo-global-management-apos-sentiment-is-1-34.html…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-28T15:45:28.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 28, 2018FTS International, Inc. $FTSI Reaches $15.02 Low on Jun, 28; 1832 Asset Management LP Boosted Weyerhaeuser Co $WY Position - https://mmahotstuff.com/2018/06/28/fts-international-inc-ftsi-reaches-15-02-low-on-jun-28-1832-asset-management-lp-boosted-weyerhaeuser-co-wy-position.html…",,,
Transcript Daily,@TranscriptDaily,2018-06-28T06:22:28.000Z,"Transcript Daily
@TranscriptDaily
·
Jun 28, 2018Weyerhaeuser Co $WY Expected to Announce Quarterly Sales of $1.99 Billion http://zpr.io/6z4NQ",,,
WhatsOnThorold,@whatsonthorold2,2018-06-27T18:28:09.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 27, 2018Winslow Asset Management Has Trimmed By $329,800 Its Weyerhaeuser Co Com $WY Holding; Novanta Inchares $NOVT Shorts Up By 1.38% - https://whatsonthorold.com/2018/06/27/winslow-asset-management-has-trimmed-by-329800-its-weyerhaeuser-co-com-wy-holding-novanta-inchares-novt-shorts-up-by-1-38/…",,,
Wolcott Daily,@stocknewsweek,2018-06-27T16:50:44.000Z,"Wolcott Daily
@stocknewsweek
·
Jun 27, 2018$1.41 EPS Expected for Delek US Holdings, Inc. $DK; Weyerhaeuser Co Has 0.94 Sentiment https://wolcottdaily.com/1-41-eps-expected-for-delek-us-holdings-inc-dk-weyerhaeuser-co-has-0-94-sentiment/…",,,
Westmoreland Times,@west_moreland,2018-06-27T16:38:21.000Z,"Westmoreland Times
@west_moreland
·
Jun 27, 2018Weyerhaeuser Co $WY Big Money Sentiment Index  Dropped in  Q1 2018 to 0.94 http://westmorelandtimes.com/2018/06/27/weyerhaeuser-co-nysewy-big-money-sentiment-index-dropped-in-q1-2018-to-0-94/…",,,
The Casual Smart,@The_CasualSmart,2018-06-27T16:34:58.000Z,"The Casual Smart
@The_CasualSmart
·
Jun 27, 2018Weyerhaeuser Co $WY Big Money Quarterly Sentiment at 0.94 http://thecasualsmart.com/2018/06/27/weyerhaeuser-co-nysewy-big-money-quarterly-sentiment-at-0-94/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-27T10:10:27.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 27, 2018As Weyerhaeuser Co $WY Share Price Rose, Holder Mosaic Financial Partners Decreased Its Holding; As Shire Plc $SHPG Market Valuation Rose, Accipiter Capital Management Has Raised Its Position by $4.47 Million - https://whatsonthorold.com/2018/06/27/as-weyerhaeuser-co-wy-share-price-rose-holder-mosaic-financial-partners-decreased-its-holding-as-shire-plc-shpg-market-valuation-rose-accipiter-capital-management-has-raised-its-position-by-4/…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-27T09:36:52.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 27, 2018As Tupperware Brands $TUP Shares Declined, Shareholder Northwest Investment Counselors Has Cut Its Stake by $507,504; Weyerhaeuser Co $WY Shareholder Madison Investment Holdings Cut Its Holding as Market Value Rose - https://mmahotstuff.com/2018/06/27/as-tupperware-brands-tup-shares-declined-shareholder-northwest-investment-counselors-has-cut-its-stake-by-507504-weyerhaeuser-co-wy-shareholder-madison-investment-holdings-cut-its-holding-as-m.html…",,,
Herald KS,@heraldks,2018-06-27T09:11:09.000Z,"Herald KS
@heraldks
·
Jun 27, 2018Saturna Capital Position in Honeywell International $HON Has Upped by $720,000 as Stock Declined; As Weyerhaeuser Co $WY Share Value Rose, Holder Reinhart Partners Has Boosted Stake https://heraldks.com/saturna-capital-position-in-honeywell-international-hon-has-upped-by-720000-as-stock-declined-as-weyerhaeuser-co-wy-share-value-rose-holder-reinhart-partners-has-boosted-stake/…",,,
MarketBeat,@MarketBeatCom,2018-06-27T01:12:04.000Z,"MarketBeat
@MarketBeatCom
·
Jun 27, 2018Zacks: Brokerages Expect Weyerhaeuser Co $WY to Post $0.41 Earnings Per Share http://zpr.io/6zsgG",,,
Herald KS,@heraldks,2018-06-26T20:52:12.000Z,"Herald KS
@heraldks
·
Jun 26, 2018As Sterling Bancorp $STL Stock Rose, Shareholder Patriot Financial Partners Gp LP Cut Position by $4.40 Million; As Weyerhaeuser Co $WY Stock Value Rose, Holder Voloridge Investment Management Has Upped Its Stake https://heraldks.com/as-sterling-bancorp-stl-stock-rose-shareholder-patriot-financial-partners-gp-lp-cut-position-by-4-40-million-as-weyerhaeuser-co-wy-stock-value-rose-holder-voloridge-investment-management-has-u/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-26T16:07:05.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 26, 2018As Southern Copper $SCCO Market Value Declined, Holder Shell Asset Management Co Has Lowered Position by $2.52 Million; Weyerhaeuser Co $WY Stock Value Rose While Eagle Ridge Investment Management Lifted by $1.25 Million Its Holding - https://whatsonthorold.com/2018/06/26/as-southern-copper-scco-market-value-declined-holder-shell-asset-management-co-has-lowered-position-by-2-52-million-weyerhaeuser-co-wy-stock-value-rose-while-eagle-ridge-investment-management-l/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-26T14:35:27.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 26, 2018Weyerhaeuser Co $Call $WY Holder Citigroup Upped Holding; Goodwin Daniel L Holding in Bp Plc $BP Trimmed by $1.36 Million - https://whatsonthorold.com/2018/06/26/weyerhaeuser-co-call-wy-holder-citigroup-upped-holding-goodwin-daniel-l-holding-in-bp-plc-bp-trimmed-by-1-36-million/…",,,
Key Gazette,@kgazette_stock,2018-06-26T09:36:17.000Z,"Key Gazette
@kgazette_stock
·
Jun 26, 2018Tremblant Capital Group Stake in Anheuser Busch Inbev Sa/Nv $BUD Has Decreased by $3.68 Million as Stock Price Declined; Weyerhaeuser Co $WY Share Price Rose While Capital Innovations Decreased Holding by $425,985 https://kgazette.com/tremblant-capital-group-stake-in-anheuser-busch-inbev-sa-nv-bud-has-decreased-by-3-68-million-as-stock-price-declined-weyerhaeuser-co-wy-share-price-rose-while-capital-innovations-decreased-hold/…",,,
Key Gazette,@kgazette_stock,2018-06-25T16:34:15.000Z,"Key Gazette
@kgazette_stock
·
Jun 25, 2018Zwj Investment Counsel Has Lowered Weyerhaeuser Co $AGL Covered By 2 Bulls https://kgazette.com/zwj-investment-counsel-has-lowered-weyerhaeuser-co-wy-stake-angle-plc-lonagl-covered-by-2-bulls/…",,,
BZ WEEKLY,@bzweekly,2018-06-25T14:51:46.000Z,"BZ WEEKLY
@bzweekly
·
Jun 25, 2018WEYERHAEUSER CO.  DL 1,25 $WHC Decline -1.07% on Jun 25 https://bzweekly.com/2018/06/25/weyerhaeuser-co-dl-125-whc-decline-1-07-on-jun-25/…",,,
Herald KS,@heraldks,2018-06-25T13:17:18.000Z,"Herald KS
@heraldks
·
Jun 25, 2018Rowland & Company Investment Counsel Has Increased By $182.02 Million Its Weyerhaeuser Co         Reit $WY Stake; Berkshire Hathaway Lifted Delta Air Lines Del $DAL Stake https://heraldks.com/rowland-berkshire-hathaway-lifted-delta-air-lines-del-dal-stake/…",,,
Key Gazette,@kgazette_stock,2018-06-25T13:09:48.000Z,"Key Gazette
@kgazette_stock
·
Jun 25, 2018Us Bancorp Del $USB Holder Merriman Wealth Management Has Lowered Holding as Stock Price Declined; Davis Selected Advisers Trimmed Its Holding in Weyerhaeuser Co. $WY by $5.13 Million as Valuation Rose https://kgazette.com/us-bancorp-del-usb-holder-merriman-wealth-management-has-lowered-holding-as-stock-price-declined-davis-selected-advisers-trimmed-its-holding-in-weyerhaeuser-co-wy-by-5-13-million-as-valuation-r/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-25T12:11:15.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 25, 2018Sumitomo Life Insurance Company Raised Its Weyerhaeuser Co Com $WY Holding by $703,395; Market Valuation Rose; First Trust Bank LTD Position in Hrg Group $HRG Has Upped by $3.66 Million - https://whatsonthorold.com/2018/06/25/sumitomo-life-insurance-company-raised-its-weyerhaeuser-co-com-wy-holding-by-703395-market-valuation-rose-first-trust-bank-ltd-position-in-hrg-group-hrg-has-upped-by-3-66-million/…",,,
Key Gazette,@kgazette_stock,2018-06-24T17:48:43.000Z,"Key Gazette
@kgazette_stock
·
Jun 24, 2018Becton Dickinson & Co $BDX Shareholder Granite Investment Partners Cut Position as Share Price Declined; As Weyerhaeuser Co $WY Shares Rose, Shareholder Grandfield & Dodd Boosted Its Position https://kgazette.com/becton-dickinson-as-weyerhaeuser-co-wy-shares-rose-shareholder-grandfield-dodd-boosted-its-position/…",,,
Wolcott Daily,@stocknewsweek,2018-06-24T14:42:46.000Z,"Wolcott Daily
@stocknewsweek
·
Jun 24, 2018Excalibur Management Has Increased Position in Wells Fargo & Co $WFC as Stock Declined; Weyerhaeuser Co $WY Market Valuation Rose While Capital Innovations Has Trimmed Its Position https://wolcottdaily.com/excalibur-management-has-increased-position-in-wells-fargo-weyerhaeuser-co-wy-market-valuation-rose-while-capital-innovations-has-trimmed-its-position/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-24T13:30:52.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 24, 2018Adient plc $ADNT Analysts See $2.31 EPS; Weyerhaeuser Co $WY Sentiment Is 0.94 - https://whatsonthorold.com/2018/06/24/adient-plc-adnt-analysts-see-2-31-eps-weyerhaeuser-co-wy-sentiment-is-0-94/…",,,
Herald KS,@heraldks,2018-06-24T11:48:04.000Z,"Herald KS
@heraldks
·
Jun 24, 2018Winslow Asset Management Trimmed Weyerhaeuser Co Com $WY Stake; Marshall Wace Llp Raised Its Ptc $PTC Position https://heraldks.com/winslow-asset-management-trimmed-weyerhaeuser-co-com-wy-stake-marshall-wace-llp-raised-its-ptc-ptc-position/…",,,
Herald KS,@heraldks,2018-06-23T14:44:09.000Z,"Herald KS
@heraldks
·
Jun 23, 2018Nautilus $NLS Position Held by Eagle Asset Management Inc; Sasco Capital Has Decreased Weyerhaeuser Co $WY Position by $15.37 Million https://heraldks.com/nautilus-nls-position-held-by-eagle-asset-management-inc-sasco-capital-has-decreased-weyerhaeuser-co-wy-position-by-15-37-million/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-23T13:50:02.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 23, 2018Hmi Capital Has Upped Its Blackstone Group LP $BX Stake by $4.50 Million as Shares Declined; Mosaic Financial Partners Holding in Weyerhaeuser Co $WY Cut as Share Value Rose - https://whatsonthorold.com/2018/06/23/hmi-capital-has-upped-its-blackstone-group-lp-bx-stake-by-4-50-million-as-shares-declined-mosaic-financial-partners-holding-in-weyerhaeuser-co-wy-cut-as-share-value-rose/…",,,
Wolcott Daily,@stocknewsweek,2018-06-23T10:52:47.000Z,"Wolcott Daily
@stocknewsweek
·
Jun 23, 2018Webster Bank Trimmed Weyerhaeuser Co $WY Holding; Glenview Capital Management Has Cut By $70.97 Million Its Ebay $EBAY Holding https://wolcottdaily.com/webster-bank-trimmed-weyerhaeuser-co-wy-holding-glenview-capital-management-has-cut-by-70-97-million-its-ebay-ebay-holding/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-23T10:26:35.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 23, 2018Bragg Financial Advisors Raised Weyerhaeuser Co $WY Stake by $339,325; Barrett Business Svc $BBSI Holding Has Boosted by Opus Capital Group Llc - https://whatsonthorold.com/2018/06/23/bragg-financial-advisors-raised-weyerhaeuser-co-wy-stake-by-339325-barrett-business-svc-bbsi-holding-has-boosted-by-opus-capital-group-llc/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-22T18:15:21.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 22, 2018Contrarian Capital Management Has Lowered Its Holding in Gerdau S A $Call $GGB as Stock Price Declined; Legal & General Group Plc Holding in Weyerhaeuser Co $WY Has Lowered as Shares Rose - https://whatsonthorold.com/2018/06/22/contrarian-capital-management-has-lowered-its-holding-in-gerdau-s-a-call-ggb-as-stock-price-declined-legal-general-group-plc-holding-in-weyerhaeuser-co-wy-has-lowered-as-shares-rose/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-22T18:09:31.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 22, 2018Becker Capital Management Has Lowered Weyerhaeuser Co Com $WY Position; Last Week Cabot $CBT Coverage - https://whatsonthorold.com/2018/06/22/becker-capital-management-has-lowered-weyerhaeuser-co-com-wy-position-last-week-cabot-cbt-coverage/…",,,
BZ WEEKLY,@bzweekly,2018-06-22T13:24:01.000Z,"BZ WEEKLY
@bzweekly
·
Jun 22, 2018Mackay Shields Has Lifted Bank Amer $BAC Holding by $96.55 Million as Stock Declined; Weyerhaeuser Co $WY Stock Value Rose While Eagle Ridge Investment Management Has Boosted Its Position https://bzweekly.com/2018/06/22/mackay-shields-has-lifted-bank-amer-bac-holding-by-96-55-million-as-stock-declined-weyerhaeuser-co-wy-stock-value-rose-while-eagle-ridge-investment-management-has-boosted-its-position/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-22T13:04:23.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 22, 2018Vident Investment Advisory Has Boosted Manhattan Assocs $MANH Stake; As Weyerhaeuser Co $WY Stock Price Rose, Shareholder Mosaic Financial Partners Has Trimmed Holding - https://whatsonthorold.com/2018/06/22/vident-investment-advisory-has-boosted-manhattan-assocs-manh-stake-as-weyerhaeuser-co-wy-stock-price-rose-shareholder-mosaic-financial-partners-has-trimmed-holding/…",,,
Key Gazette,@kgazette_stock,2018-06-22T11:02:47.000Z,"Key Gazette
@kgazette_stock
·
Jun 22, 2018Strategic Advisors Lifted Weyerhaeuser Co $WY Holding; Perceptive Advisors Increased Puma Biotechnology $Call $PBYI Stake By $800,000 https://kgazette.com/strategic-advisors-lifted-weyerhaeuser-co-wy-holding-perceptive-advisors-increased-puma-biotechnology-call-pbyi-stake-by-800000/…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-22T10:25:59.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 22, 2018Stone Run Capital Has Raised Woodward $WWD Stake by $1.09 Million; Share Price Rose; Crawford Investment Counsel Has Upped Weyerhaeuser Co $WY Stake - https://mmahotstuff.com/2018/06/22/stone-run-capital-has-raised-woodward-wwd-stake-by-1-09-million-share-price-rose-crawford-investment-counsel-has-upped-weyerhaeuser-co-wy-stake.html…",,,
Stockflare US Page,@StockflareUS,2018-06-22T09:22:07.000Z,"Stockflare US Page
@StockflareUS
·
Jun 22, 2018$WY: Weyerhaeuser Co has gained a star, now a 4 star stock. (https://stockflare.com/stock/WY)",,,
WhatsOnThorold,@whatsonthorold2,2018-06-21T12:09:08.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 21, 2018Rowland & Company Investment Counsel Boosted By $182.02 Million Its Weyerhaeuser Co         Reit $WY Stake; Capital Research Global Investors Has Increased Its Centurylink $CTL Stake - https://whatsonthorold.com/2018/06/21/rowland-capital-research-global-investors-has-increased-its-centurylink-ctl-stake/…",,,
Wolcott Daily,@stocknewsweek,2018-06-20T20:44:24.000Z,"Wolcott Daily
@stocknewsweek
·
Jun 20, 2018Symons Capital Management Has Boosted Its The Geo Group  $GEO Position; Weyerhaeuser Co $WY Sentiment Is 0.94 https://wolcottdaily.com/symons-capital-management-has-boosted-its-the-geo-group-geo-position-weyerhaeuser-co-wy-sentiment-is-0-94/…",,,
Key Gazette,@kgazette_stock,2018-06-20T17:02:55.000Z,"Key Gazette
@kgazette_stock
·
Jun 20, 2018Icici Bk LTD $IBN Stock Declined While Bank Pictet & Cie Asia LTD Has Decreased Holding; Mosaic Financial Partners Has Lowered Its Position in Weyerhaeuser Co $WY as Market Value Rose https://kgazette.com/icici-bk-ltd-ibn-stock-declined-while-bank-pictet-mosaic-financial-partners-has-lowered-its-position-in-weyerhaeuser-co-wy-as-market-value-rose/…",,,
Wolcott Daily,@stocknewsweek,2018-06-20T13:55:53.000Z,"Wolcott Daily
@stocknewsweek
·
Jun 20, 2018Signature Estate & Investment Advisors Increased Its Stake in Nextera Energy $NEE as Stock Value Rose; Eagle Ridge Investment Management Has Boosted Weyerhaeuser Co $WY Position by $1.25 Million; Share Price Rose https://wolcottdaily.com/signature-estate-eagle-ridge-investment-management-has-boosted-weyerhaeuser-co-wy-position-by-1-25-million-sh/…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-19T19:44:33.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 19, 2018Associated Banc-Corp Has Lowered Wells Fargo Co New $WFC Holding By $464,776; 1832 Asset Management LP Has Lifted Weyerhaeuser Co $WY Position - https://mmahotstuff.com/2018/06/19/associated-banc-corp-has-lowered-wells-fargo-co-new-wfc-holding-by-464776-1832-asset-management-lp-has-lifted-weyerhaeuser-co-wy-position.html…",,,
REurope,@reurope_stock,2018-06-19T17:15:05.000Z,"REurope
@reurope_stock
·
Jun 19, 2018As Weyerhaeuser Co $WY Stock Price Rose, Shareholder Greystone Investment Management LLC Has Trimmed Its Holding https://reurope.com/2018/06/19/as-weyerhaeuser-co-wy-stock-price-rose-shareholder-greystone-investment-management-llc-has-trimmed-its-holding/…",,,
BZ WEEKLY,@bzweekly,2018-06-19T17:11:29.000Z,"BZ WEEKLY
@bzweekly
·
Jun 19, 2018Weyerhaeuser Co $WY Holder Greystone Investment Management LLC Cut Position https://bzweekly.com/2018/06/19/weyerhaeuser-co-wy-holder-greystone-investment-management-llc-cut-position/…",,,
Herald KS,@heraldks,2018-06-19T11:57:39.000Z,"Herald KS
@heraldks
·
Jun 19, 2018Mosaic Financial Partners Has Decreased Weyerhaeuser Co $WY Position; BANQUE CANTONALE VAUDOISE ORDINARY SHARE $BQCNF Shorts Decreased By 20.78% https://heraldks.com/mosaic-financial-partners-has-decreased-weyerhaeuser-co-wy-position-banque-cantonale-vaudoise-ordinary-share-bqcnf-shorts-decreased-by-20-78/…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2018-06-19T10:11:27.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Jun 19, 2018Weyerhaeuser Co $WY Holder Greystone Investment Management Lowered Its Holding by $3.60 Million; North Star Investment Management Has Trimmed Its Holding in Petmed Express $PETS by $849,766 as Stock Declined - https://mmahotstuff.com/2018/06/19/weyerhaeuser-co-wy-holder-greystone-investment-management-lowered-its-holding-by-3-60-million-north-star-investment-management-has-trimmed-its-holding-in-petmed-express-pets-by-849766-as-stock.html…",,,
Herald KS,@heraldks,2018-06-19T09:12:54.000Z,"Herald KS
@heraldks
·
Jun 19, 2018Eagle Ridge Investment Management Position in Weyerhaeuser Co $WY Has Increased by $1.25 Million as Stock Value Rose; Amazon Com $AMZN Stock Value Rose While Evanson Asset Management Boosted Holding https://heraldks.com/eagle-ridge-investment-management-position-in-weyerhaeuser-co-wy-has-increased-by-1-25-million-as-stock-value-rose-amazon-com-amzn-stock-value-rose-while-evanson-asset-management-boosted-holding/…",,,
Herald KS,@heraldks,2018-06-18T20:06:57.000Z,"Herald KS
@heraldks
·
Jun 18, 2018Brown Brothers Harriman & Co Has Increased Its Weyerhaeuser Co $WY Holding; Arlington Value Capital Has Trimmed Msc Industrial Direct Co A $MSM Position https://heraldks.com/brown-brothers-harriman-arlington-value-capital-has-trimmed-msc-industrial-direct-co-a-msm-position/…",,,
Herald KS,@heraldks,2018-06-18T11:38:12.000Z,"Herald KS
@heraldks
·
Jun 18, 2018Sumitomo Life Insurance Company Has Lifted Weyerhaeuser Co Com $WY Holding by $703,395 as Stock Rose; Fenimore Asset Management Has Increased Its Holding in Mohawk Industries  $MHK as Stock Value Declined https://heraldks.com/sumitomo-life-insurance-company-has-lifted-weyerhaeuser-co-com-wy-holding-by-703395-as-stock-rose-fenimore-asset-management-has-increased-its-holding-in-mohawk-industries-mhk-as-stock-value-de/…",,,
WhatsOnThorold,@whatsonthorold2,2018-06-17T13:31:17.000Z,"WhatsOnThorold
@whatsonthorold2
·
Jun 17, 2018Wintrust Finl $WTFC Shareholder Fisher Asset Management Cut Its Stake as Stock Rose; Coldstream Capital Management Decreased Its Position in Weyerhaeuser Co $WY as Stock Rose - https://whatsonthorold.com/2018/06/17/wintrust-finl-wtfc-shareholder-fisher-asset-management-cut-its-stake-as-stock-rose-coldstream-capital-management-decreased-its-position-in-weyerhaeuser-co-wy-as-stock-rose/…",,,
Wolcott Daily,@stocknewsweek,2018-06-17T11:54:18.000Z,"Wolcott Daily
@stocknewsweek
·
Jun 17, 2018Winslow Asset Management Has Lowered Its Weyerhaeuser Co Com $WY Stake; Jacksonville Bancorp $JXSB's Sentiment Is 2 https://wolcottdaily.com/winslow-asset-management-has-lowered-its-weyerhaeuser-co-com-wy-stake-jacksonville-bancorp-jxsbs-sentiment-is-2/…",,,
The Markets Daily,@TheMarketsDaily,2018-06-16T21:09:01.000Z,"The Markets Daily
@TheMarketsDaily
·
Jun 16, 2018Brokerages Expect Weyerhaeuser Co $WY Will Announce Quarterly Sales of $1.99 Billion http://zpr.io/nVMju",,,
MidEast Times,@midetimes,2018-06-16T21:07:29.000Z,"MidEast Times
@midetimes
·
Jun 16, 2018$1.99 Billion in Sales Expected for Weyerhaeuser Co $WY This Quarter http://dailypolitical.com/?p=2138263 #stocks",,,
Daily Political,@dailypoliticaln,2018-06-16T21:07:26.000Z,"Daily Political
@dailypoliticaln
·
Jun 16, 2018$1.99 Billion in Sales Expected for Weyerhaeuser Co $WY This Quarter http://dailypolitical.com/?p=2138263",,,
