User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Shock Wave,@SBWheat1,2021-02-03T18:02:25.000Z,"Shock Wave
@SBWheat1
·
Feb 3, 2021When will 
@Weyerhaeuser
 take a stand & announce they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors:",,,
Gail Waldby,@GailWaldby,2021-02-03T14:01:00.000Z,"Gail Waldby
@GailWaldby
·
Feb 3, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",1,1,1
The No BS Opinionator,@SamStMichael,2021-02-03T07:23:02.000Z,"The No BS Opinionator
@SamStMichael
·
Feb 3, 2021When will 
@Weyerhaeuser
 take a stand & announce they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
steve,@smorgman,2021-02-03T02:14:45.000Z,"steve
@smorgman
·
Feb 3, 2021When will 
@Weyerhaeuser
 take a stand & announce they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
"Dr. Ava Edwards. PharmD, PhD (Integrity & Ethics)",@AvaEdwardsNC,2021-02-03T01:57:58.000Z,"Dr. Ava Edwards. PharmD, PhD (Integrity & Ethics)
@AvaEdwardsNC
·
Feb 3, 2021When will 
@Weyerhaeuser
 take a stand & announce they will stop donating to the Republicans who tried to overturn our democratic election?

Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,1,
SWA,@SWAgroup,2021-02-02T19:04:33.000Z,"SWA
@SWAgroup
·
Feb 2, 2021The iconic Modernist 
@Weyerhaeuser
 Campus - the collaborative project between 
@SOM_Design
 and SWA’s predecessor firm Sasaki, Walker and Associates - is currently at risk under a proposal for development. Follow the story for a better solution 
@TCLFdotORG
. https://bit.ly/39EpzBS",,1,2
✤ River Queen ✤,@SamUpACreek,2021-02-02T18:05:28.000Z,"✤ River Queen ✤
@SamUpACreek
·
Feb 2, 2021When will 
@Weyerhaeuser
 take a stand & announce they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
"Dr. Ava Edwards. PharmD, PhD (Integrity & Ethics)",@AvaEdwardsNC,2021-02-02T17:20:19.000Z,"Dr. Ava Edwards. PharmD, PhD (Integrity & Ethics)
@AvaEdwardsNC
·
Feb 2, 2021When will 
@Weyerhaeuser
 take a stand & announce they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
The Cultural Landscape Foundation,@TCLFdotORG,2021-02-02T16:13:09.000Z,"The Cultural Landscape Foundation
@TCLFdotORG
·
Feb 2, 2021Join the International Campaign - Leading Landscape Architects, Architects, Scholars and Others Speak Out about Threat to the 
@Weyerhaeuser
 Corporate Headquarters - You can participate, too: http://bit.ly/3rbxKvp 
@WAFederalWay
 @SeattleDistrict",,3,3
GERRYU,@GERRYU16,2021-02-02T15:33:15.000Z,"GERRYU
@GERRYU16
·
Feb 2, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,1,1
Shock Wave,@SBWheat1,2021-02-02T13:16:31.000Z,"Shock Wave
@SBWheat1
·
Feb 2, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors:",,1,
Lois Karasek,@catwomanlsk,2021-02-01T20:14:25.000Z,"Lois Karasek
@catwomanlsk
·
Feb 1, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
KarmaHpns,@HpnsKarma,2021-02-01T18:00:16.000Z,"KarmaHpns
@HpnsKarma
·
Feb 1, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
Shock Wave,@SBWheat1,2021-02-01T17:13:03.000Z,"Shock Wave
@SBWheat1
·
Feb 1, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors:",,,1
Carol A,@feelsyoung,2021-02-01T03:59:12.000Z,"Carol A
@feelsyoung
·
Feb 1, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
janis millu,@ijanis51,2021-02-01T03:17:23.000Z,"janis millu
@ijanis51
·
Feb 1, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
"Dr. Ava Edwards. PharmD, PhD (Integrity & Ethics)",@AvaEdwardsNC,2021-02-01T03:04:38.000Z,"Dr. Ava Edwards. PharmD, PhD (Integrity & Ethics)
@AvaEdwardsNC
·
Feb 1, 2021 Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?

Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,1,1
Randi Byron,@randib_13,2021-02-01T00:32:46.000Z,"Randi Byron
@randib_13
·
Feb 1, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
abez2,@abeztoo,2021-01-31T23:09:00.000Z,"abez2
@abeztoo
·
Feb 1, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
M Murphy,@mcmurph22,2021-01-31T19:54:29.000Z,"M Murphy
@mcmurph22
·
Jan 31, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors: https://act.boldprogressives.org/whipcount/drain-the-traitors/…",,,
Shock Wave,@SBWheat1,2021-01-31T11:38:58.000Z,"Shock Wave
@SBWheat1
·
Jan 31, 2021Has 
@Weyerhaeuser
 taken a stand and announced they will stop donating to the Republicans who tried to overturn our democratic election?
Help pressure 
@Weyerhaeuser
 to #DrainTheTraitors:",,1,1
John Creighton,@jwcreighton3,2021-01-27T01:26:16.000Z,"John Creighton
@jwcreighton3
·
Jan 27, 2021@Microsoft
 @amazon
 @Starbucks
 @Boeing
 @Weyerhaeuser
 @ExpediaGroup
 @Delta
 @AlaskaAir
 @HALcruises
 @HMSHost 

Please join the growing list of corporations that have suspended donations to members of Congress who tried to overturn a free and fair election.",,,
Purdue Forestry & Natural Resources,@PurdueFNR,2021-01-25T21:31:35.000Z,"Purdue Forestry & Natural Resources
@PurdueFNR
·
Jan 25, 2021From PhD student in 1979 to a long-time employee at 
@Weyerhaeuser
 to board of directors member of the 
@boyscouts
 and grandfather, Dr. Dave Hyink has made an impact on the world of forestry and beyond. Learn more inside. https://ag.purdue.edu/fnr/Pages/HyinkCertificateDistinction.aspx…",,,1
Douglas,@dougharenchar,2021-01-22T22:05:33.000Z,"Douglas
@dougharenchar
·
Jan 22, 2021Replying to 
@MadelineVitek",,,
United Way of Pierce County,@UWPC,2021-01-22T17:45:13.000Z,"United Way of Pierce County
@UWPC
·
Jan 22, 2021A very special thank-you to our 
@Weyerhaeuser
  supporters and donors as they surpassed last year’s total giving levels by over 69%! In addition to their workplace campaign lift, volunteer sponsorship dollars went to support a hygiene kit project for MLK, Jr. Month of Service!",1,,1
Info Aero Québec,@InfoAeroQuebec,2021-01-22T00:18:07.000Z,"Info Aero Québec
@InfoAeroQuebec
·
Jan 22, 2021Replying to 
@PSBJaero
 @Weyerhaeuser
 and 
@PSBJ",,,
Andrew McIntosh,@PSBJaero,2021-01-21T22:25:25.000Z,"Andrew McIntosh
@PSBJaero
·
Jan 21, 2021#AvGeeks SCOOP: Chinese jet maker COMAC eyed  ex 
@Weyerhaeuser
 HQ in #FederalWay and second site in California for R&D business facility to meet #aerospace suppliers and build relationships with FAA, five sources told 
@PSBJ
  Then. . . What happened?",1,4,2
JMac,@jmccart10,2021-01-21T17:30:11.000Z,"JMac
@jmccart10
·
Jan 21, 2021Replying to 
@jmccart10
 and 
@Weyerhaeuser",,,
JMac,@jmccart10,2021-01-21T17:28:47.000Z,"JMac
@jmccart10
·
Jan 21, 2021Replying to 
@jmccart10
 and 
@Weyerhaeuser",1,,
JMac,@jmccart10,2021-01-21T17:12:40.000Z,"JMac
@jmccart10
·
Jan 21, 2021Oh NOW she answers after I sent her a PO ",1,,
Daily Commercial News,@DCN_Canada,2021-01-04T20:30:06.000Z,"Daily Commercial News
@DCN_Canada
·
Jan 4, 2021Andy Teasell, a senior engineer with 
@Weyerhaeuser
 told an audience recently at a webinar hosted by 
@canadianwood
 that the proper selection of materials is an important element to engineered wood midrise buildings. http://ow.ly/Q0Pq50CZAGk",,,
Journal of Commerce,@JOC_Canada,2021-01-04T18:30:06.000Z,"Journal of Commerce
@JOC_Canada
·
Jan 4, 2021Andy Teasell, a senior engineer with 
@Weyerhaeuser
 told an audience recently at a webinar hosted by 
@canadianwood
 that the proper selection of materials is an important element to engineered wood midrise buildings. http://ow.ly/HZsA50CZBnu",,1,1
Dalton Davis,@daltonjdavis,2021-01-02T00:12:09.000Z,"Dalton Davis
@daltonjdavis
·
Jan 2, 2021Cabin trip??! Also per any cabin related tweet, Fuck 
@Weyerhaeuser
 .",,,
usaRONE,@usaRONE,2020-12-29T00:31:57.000Z,"usaRONE
@usaRONE
·
Dec 29, 2020Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2020-12-29T00:27:35.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Dec 29, 2020Exciting news in Oregon: We've opened up 92,000 acres of our timberlands to the public in Polk and Lincoln counties through a partnership with ODFW's Access and Habitat Program. https://weyerhaeuser.com/blog/opening-access-new-agreement-in-oregon-is-a-win-for-communities-tribe-hunters-and-wy/… #forestproud",2,,12
Snehal B Jadhav,@SnehaljadhavB,2020-12-28T04:24:54.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Dec 28, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
Snehal B Jadhav,@SnehaljadhavB,2020-12-24T03:54:28.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Dec 24, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
Snehal B Jadhav,@SnehaljadhavB,2020-12-23T05:05:30.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Dec 23, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
RESA,@RESA23441414,2020-12-17T13:14:28.000Z,"RESA
@RESA23441414
·
Dec 17, 2020Replying to 
@AmericanForests
 @Weyerhaeuser
 and 2 others",,,
Randy Goruk,@RandyGoruk,2020-12-10T20:17:58.000Z,"Randy Goruk
@RandyGoruk
·
Dec 10, 2020I am truly humbled by receiving this video testimonial from Jeremy Dummer of 
@Weyerhaeuser
 @iLevelWY
 

In this self-paced course, we elevate your leadership skills by developing and refining your Coaching Skills.

We have limited enrollment. Please check for 2021 availability.",,,1
spullins jb,@LooseForward8,2020-12-08T20:42:01.000Z,"spullins jb
@LooseForward8
·
Dec 8, 2020Very proud to work for 
@Weyerhaeuser
 .. we finalized our giving fund donations today .. including a 45000 donation to the Salvation Army. The demand for help is so high this year. Warms my heart that we can help",,,
Snehal B Jadhav,@SnehaljadhavB,2020-12-08T11:56:40.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Dec 8, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
Rusty Rueff,@RustyRueff,2020-12-02T21:25:36.000Z,"Rusty Rueff
@RustyRueff
·
Dec 2, 2020I see now...MAPA...Make America Paper Again. Quick 
@sendavidperdue
 @SenatorLoeffler
 buy lots of stock in 
@Weyerhaeuser
 and 
@GeorgiaPacific
 #GeorgiaNeedsOssoff #GeorgiaNeedsWarnock 
@ossoff
 @ReverendWarnock",,,
Weyerhaeuser,@Weyerhaeuser,2020-12-01T19:02:15.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Dec 1, 2020Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2020-12-01T19:02:15.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Dec 1, 2020We are proud to support the public launch of Washington Employers for Racial Equity, a statewide coalition of employers committed to a racially equitable future. https://employers4equity.org",1,3,11
usaRONE,@usaRONE,2020-11-30T16:46:13.000Z,"usaRONE
@usaRONE
·
Nov 30, 2020Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2020-11-30T16:35:00.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 30, 2020Replying to 
@Weyerhaeuser",,1,3
Weyerhaeuser,@Weyerhaeuser,2020-11-30T16:35:00.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 30, 2020We've joined a group of 48 environmental, conservation and forestry leaders to sign an agreement of principles on the role sustainably managed forests plays in mitigating climate change.",2,8,21
Fatigue Science,@FatigueScience,2020-11-17T22:26:52.000Z,"Fatigue Science
@FatigueScience
·
Nov 17, 2020Replying to 
@FatigueScience",,,
Kakariki Fund ES20070,@KakarikiFund,2020-11-17T14:06:52.000Z,"Kakariki Fund ES20070
@KakarikiFund
·
Nov 17, 2020Replying to 
@KakarikiFund",,,3
Kakariki Fund ES20070,@KakarikiFund,2020-11-17T14:06:52.000Z,"Kakariki Fund ES20070
@KakarikiFund
·
Nov 17, 2020Our asset of the day is 
@Weyerhaeuser
, which appreciated by 6.46% in our first fortnight ending 13/11/2020. #ES20070 (1/2)",1,,6
DeSota Wilson,@desota,2020-11-14T07:56:16.000Z,"DeSota Wilson
@desota
·
Nov 14, 2020This timber #REIT is trying out a new #dividend strategy https://fool.com/millionacres/real-estate-investing/articles/this-timber-reit-is-trying-out-a-new-dividend-strategy/… 
@Weyerhaeuser
 $WY #commercial #RealEstate #base #plus #variable #supplemental",,,
NRLA,@TheNRLA,2020-11-13T10:00:30.000Z,"NRLA
@TheNRLA
·
Nov 13, 2020The #NRLA would like to thank its #LBMExpoEvolve Sponsors.
Platinum Sponsor: Trus Joist 
@Weyerhaeuser
Gold Sponsor: 
@builtbybrosco
 
Silver Sponsors: 
@FeeneyInc
 & 
@LMCNews
Session Sponsors: 
@DMSiSoftware
 @PLMinsurance
 @NYLEtweets
 & 
@WindsorONE
Register at http://lbmexpo.com.",,,3
Weyerhaeuser,@Weyerhaeuser,2020-11-11T19:18:10.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 11, 2020Today we're honoring all those who served in the armed forces for the United States and Canada. We're proud to count hundreds of veterans among our employees at Weyerhaeuser, and we thank you for your service and sacrifices — today and every day! #VeteransDay #RemembranceDay",,3,25
Becky Flowers,@Tsamblac,2020-11-08T17:24:54.000Z,"Becky Flowers
@Tsamblac
·
Nov 8, 2020Replying to 
@TracyAllardUCP
 @Weyerhaeuser
 and 2 others",,,
Tracy Allard,@TracyAllardUCP,2020-11-08T14:56:44.000Z,"Tracy Allard
@TracyAllardUCP
·
Nov 8, 2020Thank you 
@Weyerhaeuser
 for meeting with Minister Travis Toews and I on Friday to discuss how they’re creating jobs and economic prosperity in 
@CityofGP
 and 
@CountyofGP
 #gpab",1,1,10
Kirtland,@KirtlandCC,2020-11-06T02:20:01.000Z,"Kirtland
@KirtlandCC
·
Nov 6, 2020The Kirtland Foundation has partnered with local businesses to provide student scholarships. Awards from 
@Weyerhaeuser
, 
@CCC_Marathon
, Feeny Ford of Grayling, and  Hart Ford Lincoln will all be available by visiting http://Kirtland.edu/scholarships and applying before November 29th.",,,
Dave Light,@davelight32,2020-11-05T00:52:45.000Z,"Dave Light
@davelight32
·
Nov 5, 2020Replying to 
@Weyerhaeuser",,,
Debi,@DebiKnudson1,2020-11-04T22:58:26.000Z,"Debi
@DebiKnudson1
·
Nov 4, 2020Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2020-11-04T22:54:25.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 4, 2020Do you know a Weyerhaeuser employee making a difference in your community? Each year we amplify the work of employee volunteers by awarding four Volunteer of the Year grants. The org named in the nomination could win a $5K grant; deadline is this Friday!",2,6,10
Snehal B Jadhav,@SnehaljadhavB,2020-11-04T08:42:42.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Nov 4, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
Snehal B Jadhav,@SnehaljadhavB,2020-11-03T10:58:35.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Nov 3, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
Joe Unterreiner,@JoeUnterreiner,2020-11-03T01:05:07.000Z,"Joe Unterreiner
@JoeUnterreiner
·
Nov 3, 2020Latest transaction announced on former 
@Weyerhaeuser
 lands in #Montana  #mtbiz",,,
HBS Dealer,@HBSDealer,2020-11-02T17:10:04.000Z,"HBS Dealer
@HBSDealer
·
Nov 2, 2020Profits are strong at 
@Weyerhaeuser
 in the third quarter.

#forestproducts #lumber #timberlands #buildingproducts #lumberprices #residentialconstruction 
http://ow.ly/1sLK50C99rq",,,
The Hendershot Homestead,@Hendershot_Home,2020-11-02T13:46:51.000Z,"The Hendershot Homestead
@Hendershot_Home
·
Nov 2, 2020Replying to 
@FAOForestry
 and 
@FAO",,,
Raghuraj Panchabhai,@RaghurajPa,2020-11-02T08:16:47.000Z,"Raghuraj Panchabhai
@RaghurajPa
·
Nov 2, 2020#Crude_Sulfate_Turpentine_Market 2028 | Sample Report @ https://bit.ly/2TQYanj

Key Player: @DRT ,International Flavors & Fragrances 
@Symrise
 @arizonachemical
  @Weyerhaeuser
 @GeorgiaPacific
 @PineChemicalAsc
  @WestRock
 @StoraEnso
 @Lesohimik
 @SCA",,,
Alex Keaton,@APKeyton,2020-10-31T13:40:32.000Z,"Alex Keaton
@APKeyton
·
Oct 31, 2020Replying to 
@DonutShorts
 and 
@moseskagan",,,
Kirtland,@KirtlandCC,2020-10-30T17:54:49.000Z,"Kirtland
@KirtlandCC
·
Oct 30, 2020Earlier today, 
@weyerhaeuser
 announced five $1,000 scholarships for Kirtland students in skilled trades programs like Wood Science Technology.",,1,2
Snehal B Jadhav,@SnehaljadhavB,2020-10-30T11:29:48.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Oct 30, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
JESUS,@JAHXP,2020-10-30T01:42:04.000Z,"JESUS
@JAHXP
·
Oct 30, 2020Replying to 
@eWhispers
 @Ligand_LGND
 and 9 others",,,2
RainbowTrader,@lhoward7611,2020-10-29T23:28:11.000Z,"RainbowTrader
@lhoward7611
·
Oct 30, 2020Replying to 
@eWhispers
 @Ligand_LGND
 and 9 others",,,1
Kirtland,@KirtlandCC,2020-10-29T20:52:11.000Z,"Kirtland
@KirtlandCC
·
Oct 29, 2020Tune in to Q100.3 tomorrow at 9 a.m. or listen live on the web for more details about our partnership with 
@Weyerhaeuser
 for a Wood Science Technology scholarship: https://q100-fm.com/pages/northern-focus….",,,
Snehal B Jadhav,@SnehaljadhavB,2020-10-29T04:18:56.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Oct 29, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
Chilled Monkey Brians,@halfmoth,2020-10-28T17:45:44.000Z,"Chilled Monkey Brians
@halfmoth
·
Oct 28, 2020@Weyerhaeuser
 , you tout your commitment to sustainability [ https://weyerhaeuser.com/sustainability/#ceo-message… ] -- are you excited for Trump's move here?",,,
Snehal B Jadhav,@SnehaljadhavB,2020-10-28T12:10:35.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Oct 28, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
LBM Journal,@LBMJournal,2020-10-28T11:47:52.000Z,"LBM Journal
@LBMJournal
·
Oct 28, 2020Three Multi-Width Decking ideas to energize your deck design https://lbmjournal.com/three-multi-width-decking-ideas-to-energize-your-deck-design/… 

The latest branded content from 
@Weyerhaeuser
 Distribution.",,,
Snehal B Jadhav,@SnehaljadhavB,2020-10-26T11:04:34.000Z,"Snehal B Jadhav
@SnehaljadhavB
·
Oct 26, 2020Read more - http://bit.ly/2NxqjLC       
              
#Spout & #NonSpout #LiquidPouchPackaging Market will cross USD 10 billion by 2024. Major players are 
@tetrapak
 @Swisspac_USA
 @Weyerhaeuser",,,
SeattleMetroChamber,@SeattleChamber,2020-10-23T20:49:05.000Z,"SeattleMetroChamber
@SeattleChamber
·
Oct 23, 2020Replying to 
@SeattleChamber",,,3
Sustainable Forestry Initiative,@sfiprogram,2020-10-22T17:49:37.000Z,"Sustainable Forestry Initiative
@sfiprogram
·
Oct 22, 2020Looking forward to our next #SFI E-Summit session: How #Forest Sector Professionals Can Support Forest Literacy for Youth with 
@PLT
, 
@IntlPaperCo
, 
@Weyerhaeuser
, 
@forestservice
, & 
@foresters
 

#BetterChoicesForThePlanet #GrowingSolutions #SFIconf",,4,8
Project Learning Tree,@PLT,2020-10-22T17:44:16.000Z,"Project Learning Tree
@PLT
·
Oct 22, 2020Replying to 
@PLT",1,,1
Florida Chamber,@FLChamber,2020-10-21T20:42:56.000Z,"Florida Chamber
@FLChamber
·
Oct 21, 2020We discovered a lot today!  Thank you to our discovery sponsors: 
@AARP
, 
@BankofAmerica
, 
@Fidelity
, 
@FLBlue
, 
@JohnsonBlanton
, 
@KitsonPartners
, 
@Nataliesoj
, 
@WeAreRSANDH
, 
@UCF
, 
@VetsFL
 and 
@Weyerhaeuser
. #FutureFL #RelaunchFL #ReimagineFL",,,3
Huzaifah Husha Lubega,@HushaLubega,2020-10-21T18:19:23.000Z,"Huzaifah Husha Lubega
@HushaLubega
·
Oct 21, 2020Replying to 
@sfiprogram
 @spark_advocacy
 and 8 others",,,1
Florida Economic Development Council,@FloridaEDC,2020-10-21T14:38:14.000Z,"Florida Economic Development Council
@FloridaEDC
·
Oct 21, 2020Join FEDC at the #FutureFL forum hosted by 
@FLChamberFDN
. Special thanks to 
@Weyerhaeuser
, 
@FloridaPorts
, 
@JAXPartnership
, and 
@NFEDP
 leadership for guiding member efforts to implement #Florida2030 goals. https://bit.ly/3oeKjFC",,2,5
Florida Chamber,@FLChamber,2020-10-20T20:30:39.000Z,"Florida Chamber
@FLChamber
·
Oct 20, 2020We discovered a lot today! Thank you to our discovery sponsors  
@AARP
, 
@BankofAmerica
, 
@Fidelity
, 
@FLBlue
, 
@JohnsonBlanton
, 
@KitsonPartners
, 
@Nataliesoj
, 
@WeAreRSANDH
, 
@UCF
, 
@VetsFL
, and 
@Weyerhaeuser
.",,4,5
raging homosexual who respects your pronouns,@pisswizard6,2020-10-20T17:44:55.000Z,"raging homosexual who respects your pronouns
@pisswizard6
·
Oct 20, 2020Replying to 
@pisswizard6",,,
raging homosexual who respects your pronouns,@pisswizard6,2020-10-20T17:19:45.000Z,"raging homosexual who respects your pronouns
@pisswizard6
·
Oct 20, 2020Replying to 
@pisswizard6",1,,2
Florida Chamber Foundation,@FLChamberFDN,2020-10-20T17:00:21.000Z,"Florida Chamber Foundation
@FLChamberFDN
·
Oct 20, 2020Blast off!  The 2020 Virtual #FutureFL Forum & Annual Meeting has officially launched with a welcome aboard from Todd Powell, Chair of the 
@FLChamberFDN
 and VP for Real Estate Development, 
@Weyerhaeuser
. #ReimagineFL #RelaunchFL",,5,7
Weyerhaeuser,@Weyerhaeuser,2020-10-20T15:49:28.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Oct 20, 2020Happy #NationalForestProductsWeek, a great time to recognize all the benefits our forests provide, and a great time to recognize the people who make it happen across the industry, captured here in a video from our friends at 
@forestproud
.",,9,20
Jonathan Banks,@Photobanks,2020-10-05T10:12:20.000Z,"Jonathan Banks
@Photobanks
·
Oct 5, 2020@Weyerhaeuser
  manages the most sustainable, versatile resource on earth: forests.
I photographed with 
@vismediaagency
 for 
@Draxgroup
  to show they are working with sustainably sourced forest biomass at the heart of their purpose: Enabling a zero carbon, lower cost energy future",,,1
Kate Lindsay,@aklindsay_kate,2020-09-30T21:58:28.000Z,"Kate Lindsay
@aklindsay_kate
·
Sep 30, 2020Congratulations @BevGingras and 
@kymcleod
 !  We are so happy to work with you and the team 
@DUCBoreal
. 
@FPAC_APFC
 @MillarWestern
 @TolkoIndustries
 @CanforCorp
 @AlbertaPacific
 @Weyerhaeuser
 & West Fraser #FMWSI #wetlands #conservation #forestry ",,3,10
excellencia,@excellencia_ltd,2020-09-29T07:12:21.000Z,"excellencia
@excellencia_ltd
·
Sep 29, 2020RT 
@SustMeme
: Economics, Environment & Social Equity: SustMeme Magazine is out! http://sustmememagazine.com/?edition_id=a55ada40-01e7-11eb-80c3-0cc47a0d164b… Stories via 
@Weyerhaeuser
 @supplychnqueen
 @MarieBurnier
 #corpgov #covid19",,,3
SupplyChainQueen,@supplychnqueen,2020-09-29T00:19:42.000Z,"SupplyChainQueen
@supplychnqueen
·
Sep 29, 2020Replying to 
@SustMeme
 @Weyerhaeuser
 and 
@MarieBurnier",,,
