User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
Tom Simonts,TSimonts,2020-10-20 05:11:35+00:00,oct 20 2020bedrijfsresultaten husqvarna kuehne nagel logitech storaenso swedbank tele2 ubs volvoab show more,0.0,0.0,0,Bullish,neutral
Finwire News,Finwire,2020-10-20 04:42:42+00:00,oct 20 2020god morgon swedbank r f rst ut av de svenska storbankerna att rapportera idag tillsammans med tele2 fabege husqvarna och stora enso under morgonen i usa rapporterar p g f re ppningen och efter st ngningen netflix och texas instruments bomill b rjar handlas p first north,0.0,0.0,7,Bullish,neutral
Axel Karlsson,NordnetAxel,2020-10-20 03:17:17+00:00,oct 20 2020replying to nordnetaxel,2.0,0.0,3,Bullish,neutral
Algae Biomass Org.,algaeindustry,2020-10-20 00:06:14+00:00,oct 20 2020u s department of energy announces 27m in plastics r d lanzatech algenesis basf pepsi stora enso adm altair included,0.0,3.0,4,Bullish,neutral
Axel Karlsson,NordnetAxel,2020-10-19 16:10:03+00:00,oct 19 2020imorgon klockan 07 30 v ntas stora enso sl ppa sin rapport f r det tredje kvartalet 2020 nedan terfinns marknadens f rv ntningar samt resultatet f r samma period tidigare r estimatstugan,0.0,1.0,7,Bullish,neutral
Living Green,living_greendbd,2020-10-19 16:05:11+00:00,oct 19 2020u s department of energy announces 27m in plastics r d lanzatech algenesis basf pepsi storaenso admupdates altair included energy energypress biofuels digest,0.0,0.0,1,Bullish,neutral
Wissenschaftskommunikation+x,JohannesIEckert,2020-10-19 14:44:03+00:00,oct 19 2020 a preliminary test lane for daily use will be laid in vlissingen next friday by the zeeland based h4a company they are making the bio asphalt as well the lignin in this case comes from a pulp factory owned by the finnish company stora enso,0.0,0.0,0,Bullish,neutral
DiTV,dise_tv,2020-10-19 12:17:07+00:00,oct 19 2020st ll klockan rapportmorgon i di tv tisdag till fredag med start 07 00 imorgon h r ni vd intervjuer med swedbank tele2 storaenso husqvarna fabege beijerref h vding och s klart snabbanalyser s snart rapporterna publiceras,1.0,0.0,1,Bearish,neutral
Timber Development UK,TimberDevUK,2020-10-19 11:10:04+00:00,oct 19 2020more than 8 million tonnes of plastic is dumped into our oceans every year storaenso s new product purefiber is an alternative to plastic bowls and because its made from wood fibre its carbonfootprint is 75 lower compared to plastic or bagasse,0.0,2.0,3,Bearish,neutral
Kati Pohjanpalo,pohjanka,2020-10-19 05:51:08+00:00,oct 19 2020eight machines across the nordic region s 19 paper mills will close by year end resulting in the loss of almost 2 00 jobs amid a slump in physical paper advertising and newspaper purchases jesperstarn reports upm storaenso sca paperindustry,0.0,1.0,2,Bullish,negative
Bioplastics News,Bioplasticsnews,2020-10-18 07:08:09+00:00,oct 18 2020stora enso goes bio asphalt,0.0,0.0,0,Bullish,neutral
Risto Lauhanen,RistoLauhanen,2020-10-18 06:41:44+00:00,oct 18 2020replying to petrapiironen,0.0,0.0,0,Bullish,neutral
Global Print Monitor,G_PrintMonitor,2020-10-17 14:21:24+00:00,oct 17 2020stora enso completes co determination negotiations at hylte mill in sweden g printmonitor print printing workflow labels consumables packaging largeformat saslaugh digitalprinting sustainability prepress storaenso,0.0,0.0,0,Bullish,neutral
Markus Hovi,HoviMarkus,2020-10-17 10:19:42+00:00,oct 17 2020talousel m n p t j naiset 2020 listalla 11 k rjess yhteens 3 storan ensolta kova suoritus storaenso talouselama,1.0,0.0,7,Bullish,neutral
Satu Härkönen,SatuHarkonen,2020-10-16 07:48:15+00:00,oct 16 2020ajattelun diversiteetti vie yhti it eteenp in mutta onpa hienoa n hd storaenso naisia sijoilla 5 6 ja 11 talouselama teill virhe sijalla 11 kyll annette meill on,1.0,3.0,22,Bullish,neutral
IPP Talk,IPPTalk,2020-10-16 07:23:37+00:00,oct 16 2020stora enso has completed the co determination negotiations concerning the closure of one standard newsprint paper machine pm3 and the deinking plant at stora enso s storaenso storaensobio,0.0,0.0,0,Bullish,negative
Stefan Weisenberger,belobregovic,2020-10-16 06:54:25+00:00,oct 16 2020replying to storaenso,0.0,0.0,0,Bullish,neutral
Satu Härkönen,SatuHarkonen,2020-10-16 06:38:52+00:00,oct 16 2020hyvi uutisia yhdess puurakentaminen clt storaenso,0.0,1.0,8,Bullish,neutral
Inderes,Inderes,2020-10-16 06:29:33+00:00,oct 16 2020hyv huomenta aamukatsauksessa t n n mm elisa enedo f secure verkkokauppa com stora enso ja pihlajalinna lukuiloa ja hyv viikonloppua,0.0,0.0,6,Bullish,neutral
Stora Enso,storaenso,2020-10-16 06:00:00+00:00,oct 16 2020replace your plastics with purefiber by stora enso eco products and lower the co2 emissions with 75 compared to competing products read more about our formed fiber products in the lca study formedfiber replacingplastics lca,1.0,2.0,19,Bearish,neutral
Dakota Financial,dakotafinancial,2020-10-15 15:35:45+00:00,oct 15 2020stora enso oyj seoay short interest up 172 4 in september,0.0,0.0,0,Bullish,positive
Jari,KurskiRacing,2020-10-15 13:54:43+00:00,oct 15 2020replying to it puuseppa jussi andelin and jussimalkamki,1.0,0.0,1,Bullish,neutral
Peter Bakker,MPB_WBCSD,2020-10-15 07:20:49+00:00,oct 15 2020delighted to welcome 5 new members present the 2021 executive committee which is responsible for supervising the strategy effectiveness of wbcsd operations controls and governance thank you dsm storaenso fujitsu global dbsbank compassgroupuk,3.0,9.0,347,Bearish,neutral
Huhtamaki,HuhtamakiGroup,2020-10-15 06:43:53+00:00,oct 15 2020what does it mean to design for circularity annica bresky president and ceo of storaenso talks at our virtual roundtable thinkcircle about the need for global standards and other issues that need to be solved to close the loop register huhtamaki100,0.0,0.0,2,Bullish,neutral
Sigmadiez,Sigma_diez,2020-10-14 09:15:00+00:00,oct 14 2020stora enso recortar hasta 140 empleados en suecia y ssab recortara 35 empleados en finlandia,0.0,0.0,0,Bearish,positive
Aki Paloheimo,OmglolU,2020-10-14 09:00:13+00:00,oct 14 2020stora enso oyj investor news 14 october 2020 at 9 00 eest stora enso has completed the co determination negotiations concerning the closure of one standard newsprint paper machine pm3 and the deinking plant at stora enso s hylte mill in sweden,0.0,0.0,0,Bullish,negative
ENP group,GroupENP,2020-10-14 08:34:48+00:00,oct 14 2020carton of the year for van genechten packaging using a storaenso cartonboard on paperfirst app paperfirst,0.0,0.0,0,Bullish,neutral
Iltalehti,iltalehti_fi,2020-10-14 08:04:35+00:00,oct 14 2020stora enso sulkee ruotsissa siistaamon ja paperikoneen 140 ty paikkaa h vi m ss,0.0,0.0,1,Bullish,neutral
"Engagement Factory, a Blend360 Company",weareEF,2020-10-14 07:46:32+00:00,oct 14 2020today we chat with robyn belak digital marketing manager at stora enso stora enso is a leading provider of renewable solutions in packaging biomaterials wooden constructions and paper globally vid web 5questions marketing,0.0,0.0,1,Bullish,neutral
Weijcke,weijcke,2020-10-14 07:25:21+00:00,oct 14 2020new formed fibre foodservice bowls unveiled by stora enso packaging packagingnews,0.0,0.0,0,Bullish,neutral
Taloussanomat,taloussanomat,2020-10-14 07:11:55+00:00,oct 14 2020stora enso v hent enint n 140 ty ntekij ruotsissa,0.0,0.0,1,Bullish,neutral
PIM,PIMatch,2020-10-14 07:11:16+00:00,oct 14 2020stora enso and tingstad launch unique formed fiber food service bowls to replace plastics process industry match,0.0,0.0,0,Bullish,neutral
Henri Parkkinen,ParkkinenHenri,2020-10-14 06:36:06+00:00,oct 14 2020keskiviikon aamukatsaus markkina ja makrouutisia sampo stora enso valmet kesko yit reg n sijoittajap iv n antia nesteen kilpailija jne markets op op ryhma opsijoittaminen sijoittaminen s st minen,1.0,0.0,0,Bullish,neutral
Fastmarkets Forest Products,FastmarketsFP,2020-10-14 06:30:32+00:00,oct 14 2020stora enso completes co determination negotiations concerning closure of standard newsprint pm 3 and deinking plant at its hylte mill in sweden,0.0,0.0,0,Bullish,negative
Nybbe,nybbe93,2020-10-13 20:02:03+00:00,oct 13 2020replying to privatekonomen,1.0,0.0,2,Bullish,neutral
EmbFinMexico,EmbFinMexico,2020-10-13 19:07:41+00:00,oct 13 2020 finlandia sabe hacer papel y carton el cart n de fibra virgen de metsaboard fue el ganador en la categor a de envases de alimentos y bebidas y el embalaje de roku gin fabricado con cartoncillo de storaenso fue elegido como cart n del a o,0.0,2.0,3,Bullish,neutral
Combient Foundry,CombientFoundry,2020-10-13 12:37:03+00:00,oct 13 2020with storaenso we are seeking solutions using structural cardboard wood fibre components and insulation materials to construct wooden buildings are you working on new buildingcomponents made of wood see what we re interested in here ventureclient,0.0,0.0,3,Bearish,neutral
Fordaq News,IHBnews,2020-10-13 12:00:02+00:00,oct 13 2020stora enso hat papiermaschinen im finnischen werk oulu ausgeschaltet lieferung aus lagerbestand bis,0.0,0.0,0,Bullish,neutral
Satu Härkönen,SatuHarkonen,2020-10-13 11:25:02+00:00,oct 13 2020kaikkeen se puu pystyy storaenso,0.0,3.0,17,Bullish,neutral
Stora Enso,storaenso,2020-10-13 06:28:23+00:00,oct 13 2020ready to replace your plastic food bowls today we launch our new eco friendly take away bowls for food service packaging purefiber by stora enso read more plasticfree pfasfree formedfiber renewablefuture,1.0,9.0,42,Bullish,neutral
VTT,VTTFinland,2020-10-13 06:20:02+00:00,oct 13 2020automated lorry transport wait what together with storaenso we developed a remotely steered lorry we test how far automated transport of this type can cut down costs and emissions and improve safety read more herecomesthefuture,0.0,0.0,0,Bullish,positive
pertti laine,perttilaine1,2020-10-13 06:03:46+00:00,oct 13 2020stora enso and tingstad launch unique formed fiber food service bowls to replace plastics news stora enso,0.0,1.0,4,Bullish,neutral
Henri Elo,EloHenri,2020-10-12 21:47:09+00:00,oct 12 2020replying to salkunrakentaja,0.0,0.0,1,Bullish,neutral
The Lincolnian,ThisLincolnian,2020-10-11 20:31:37+00:00,oct 11 2020stora enso oyj seoay raised to buy at zacks investment research,0.0,0.0,0,Bullish,neutral
Sven Inge Finge Nilsson,Fingemannen,2020-10-11 16:52:57+00:00,oct 11 2020 callefriden jag har varit fr sare svarvare p saab scania stenhuggare och sist 28 r p stora enso nu pension r tyv rr tog det mej 42 r att vakna och g ur maktfullkomliga arroganta mobbande facket,0.0,0.0,0,Bullish,neutral
Cuiet(4.26) Matte.L,Cuiet426,2020-10-11 12:35:31+00:00,oct 11 2020replying to bockfot and storaenso,0.0,0.0,1,Bullish,neutral
Jossop-Lars,bockfot,2020-10-11 12:00:35+00:00,oct 11 2020replying to cuiet426,1.0,0.0,1,Bullish,neutral
Mλ-X,__M___A___X__,2020-10-09 15:24:36+00:00,oct 9 2020tre f rhoppningar inf r resterande 2020 utdv skan stora enso beslutar om extra utdelning iipr g r ytterligare minst tv f rv rv av ytterligare odlingsfastigheter och d refter h jd utd i jan f rhoppningsv skan kleiner sattelit aac lift off bitte,0.0,0.0,0,Bearish,neutral
"СРО Ассоциация ""Лига переработчиков макулатуры""",ligapmru,2020-10-09 14:01:43+00:00,oct 9 2020stora enso european carton excellence award 7 2020 european carton excellence award stora enso,0.0,0.0,0,Bearish,positive
Combient Foundry,CombientFoundry,2020-10-09 12:54:05+00:00,oct 9 2020packaging materials can be used to convey information to consumers too storaenso is seeking solutions to add to their innovative foodpackaging lineup got an idea that could work read more here ventureclient startups,0.0,0.0,4,Bearish,neutral
EUWID Pulp and Paper,euwidpaper,2020-10-09 10:56:10+00:00,oct 9 2020stora enso definitely stops woodfree coated paper production at oulu mill lumipaper available until the year s end,0.0,0.0,1,Bullish,negative
Markus Haapamäki,HaapamakiM,2020-10-09 08:27:02+00:00,oct 9 2020mets teollisuuden innovaatioita esittelyss forestfinland artikkelissa mukana storaenso automaattirekka herecomesthefuture,1.0,2.0,21,Bearish,neutral
UN Global Compact Network Finland,globalcompactFi,2020-10-09 07:11:51+00:00,oct 9 2020j senemme ty ss ilmastonmuutosta vastaan upmglobal tokmanni storaenso postigroup metsooutotec outokumpu nokiantyrescom nokia metsaboard lassilatikanoja konecorporation kesko ir huhtamakigroup fiskarsgroup frameryfinland elisaoyj cargotec almamedia fi,0.0,3.0,14,Bearish,neutral
CheapCharlie2,CheapCharli,2020-10-09 06:36:19+00:00,oct 9 2020replying to cheapcharli,0.0,0.0,1,Bullish,neutral
Nybbe,nybbe93,2020-10-08 20:30:52+00:00,oct 8 2020replying to aaktienovisen,1.0,0.0,0,Bullish,neutral
Earth Island UK,EarthIslandUK,2020-10-08 18:39:31+00:00,oct 8 2020you can read these beautiful magazines online here but they are even better in real life in print printsolutions greensolutions paper print packaging design foil sustainability wildlife business crystalpress storaenso,0.0,2.0,4,Bullish,neutral
Dakota Financial,dakotafinancial,2020-10-08 14:12:08+00:00,oct 8 2020zacks investment research upgrades stora enso oyj seoay to buy,0.0,0.0,0,Bullish,neutral
Loimun työpaikat,loimutyopaikat,2020-10-08 07:46:03+00:00,oct 8 2020mets asiantuntija jyv skyl stora enso oyj jyv skyl,0.0,0.0,0,Bullish,neutral
Tomas Thuresson,tomas_thuresson,2020-10-07 13:29:49+00:00,oct 7 2020mycket bra sj lvklart b ttre i det lilla med f rnybara snusdosor i kartong j mf rt med fossil plast stora enso kartong anv nds n r snusdosor i papp g r comeback,0.0,0.0,1,Bullish,neutral
Valery Pestov,ValeryPestov,2020-10-07 12:08:21+00:00,oct 7 2020 1 2 storaenso 1998 stora enso ord 14 00 eur,1.0,0.0,0,Bullish,neutral
Stora Enso Bio,StoraEnsoBio,2020-10-07 09:40:39+00:00,oct 7 2020stora enso s sa ek is talking at efib2020 today about innovation and how it can lead to new bio based materials,0.0,1.0,7,Bullish,neutral
Juuso Joona,Maan_viljelija,2020-10-07 08:18:47+00:00,oct 7 2020replying to maan viljelija,0.0,1.0,6,Bullish,neutral
Puneet Thakur,thakur_puneet,2020-10-07 08:15:14+00:00,oct 7 2020all the daily finnish business news that works finnish literature superhero capital bayer finland stora enso evli and finnish universities make headlines finland goodnewsfromfinland,0.0,0.0,0,Bullish,neutral
Skydda skogen,skyddaskogen,2020-10-07 04:43:28+00:00,oct 7 2020forest park dispute in estonia involving storaenso reaches supreme court stora enso intend to cut down the forest park before the supreme court can make a decision forest biodiversitycrisis,0.0,4.0,2,Bullish,negative
Skydda skogen,skyddaskogen,2020-10-07 04:40:23+00:00,oct 7 2020stora enso i h gsta domstolen om skog i estland storaenso vill avverka skogen innan domstolens avg rande skyddaskogen h llbarhetskris swegreen,0.0,7.0,4,Bearish,neutral
CzechInvest_CZ,CzechInvest_CZ,2020-10-06 17:41:22+00:00,oct 6 2020skandin vsk d eva sk firm storaenso pom h me s investicemi nyn roz i uje ve d rci nad doubravou v robu za 2 1 miliardy investment,0.0,0.0,5,Bullish,neutral
SwiatPoligrafiiPro,SwiatPro,2020-10-06 13:27:45+00:00,oct 6 2020konkurs recreate packaging 2021 firmy stora enso przez wiat poligrafii pro,0.0,0.0,0,Bearish,neutral
Loimun työpaikat,loimutyopaikat,2020-10-06 10:25:03+00:00,oct 6 2020mets asiantuntija m ntyharju stora enso oyj mikkeli,0.0,0.0,0,Bullish,neutral
Crwe World,CrweWorld,2020-10-06 09:21:51+00:00,oct 6 2020invitation to stora enso s q3 results webcast on 20 october 2020,0.0,0.0,0,Bullish,neutral
Loimun työpaikat,loimutyopaikat,2020-10-06 08:49:02+00:00,oct 6 2020development manager reporting stora enso oyj imatra,0.0,0.0,0,Bullish,neutral
Dr. Alissa Abdullah (Dr. Jay),dralissajay,2020-10-06 00:33:08+00:00,oct 6 2020rt womenknowcyber these women know cybersecurity castrens partner eijawarma infosec consultant chenne nork exec dir anahitparzyan proud woman in cyber security cybherkel stora enso manager oonamatinpalo more here,0.0,0.0,2,Bearish,neutral
Houtwereld,Houtwereld,2020-10-05 10:13:19+00:00,oct 5 2020stora enso breidt uit in clt via houtwereld,0.0,0.0,0,Bearish,neutral
Sitra,SitraFund,2020-10-05 09:31:52+00:00,oct 5 2020replying to finembnl storaenso and 2 others,0.0,1.0,0,Bullish,neutral
Finnish Embassy NL,FinEmbNL,2020-10-05 07:31:32+00:00,oct 5 2020bio asphalt lignin coming to the city of vlissingen from a pulp factory of the finnish storaenso storaensobio sitrafund businessfinland,1.0,0.0,3,Bearish,positive
Danny Hopkin,DannyHopkin,2020-10-02 17:35:14+00:00,oct 2 2020following up on yesterday s statimber webinar on mass timber and the recording is now online timber firesafety storaenso binderholz com klhuk ltd bkstructures eurbanlimited henkel,0.0,5.0,8,Bullish,neutral
Alex Krim #FreeAssange,AlexKrim8,2020-10-02 15:44:00+00:00,oct 2 2020 stora enso upm mets,0.0,0.0,2,Bullish,neutral
Netherlands Embassy in Finland,NLinFinland,2020-10-02 11:48:22+00:00,oct 2 2020 dutch city vlissingen province of zeeland premieres with first stretch of road paved with bio asphalt the material called lignin is coming from a pulp factory from company storaenso this is a big step towards replacing fossil based asphalt,2.0,8.0,18,Bullish,positive
Ulf Aronsson,ulfaronsson1,2020-10-02 11:04:59+00:00,oct 2 2020stora enso s ljer stort skogsinnehav i halland via tidningenatl skog,0.0,0.0,0,Bearish,neutral
Mario Bonaccorso,marbonac,2020-10-02 10:49:16+00:00,oct 2 2020replying to t tmes storaenso and 3 others,0.0,0.0,2,Bullish,neutral
Vastuullisuusuutiset,Vastuullisuus,2020-10-02 10:46:38+00:00,oct 2 2020stora enso ja lut yliopisto rekrytointikumppaneiksi rekrytointi kumppanuus koulutus ty el m lutyliopisto storaenso vastuullisuus,0.0,1.0,0,Bullish,neutral
VesaSaarinen.bsky.social,VesaSaarinen,2020-10-01 11:29:16+00:00,oct 1 2020eli suomeksi mets teollisuus ry saa menn upm mets group ja stora enso hoitavat omat asiansa,0.0,0.0,0,Bullish,neutral
ФинДозор,findozor,2020-10-01 08:47:20+00:00,oct 1 2020 stora enso upm mets nasdaq helsinki,0.0,1.0,1,Bullish,neutral
SustainPack,Sustainpack,2020-10-01 07:13:49+00:00,oct 1 2020welcome to sustainability in packaging in europe s online gold sponsors storaenso and pro food italia sustainability packaging circulareconomy,0.0,2.0,0,Bullish,neutral
Lesprom_Network,Lesprom_Network,2020-09-30 20:15:39+00:00,sep 30 2020umv coating systems to supply coating section to stora enso forshaga in sweden,0.0,0.0,0,Bullish,neutral
Kaisa Heino,kaisa_heino,2020-09-30 18:29:18+00:00,sep 30 2020 ekourheilutapahtuma imatra konseptia kehitelty yhdess mukana my s imatrankaupunki hienoa ty t seuroilta ja stora enso kaukop vastuullisuus uusinajattelijat,0.0,0.0,14,Bullish,neutral
rAVe [PUBS],rAVePubs,2020-09-30 17:29:02+00:00,sep 30 2020 avnews stora enso starts the production of new generation formed fiber products free from plastic and pfas avtweeps,0.0,1.0,0,Bullish,neutral
Glenn,glennsan91,2020-09-30 16:29:51+00:00,sep 30 2020replying to glennsan91,2.0,0.0,2,Bullish,neutral
Stora Enso,storaenso,2020-09-30 07:04:00+00:00,sep 30 2020in each episode of our podcast a panel of experts discuss the eco challenges faced by many brands in a business landscape where global megatrends drive the demand for eco friendly solutions have a listen on this internationalpodcastday,0.0,1.0,7,Bearish,neutral
Webpackaging,Webpackaging,2020-09-29 13:17:02+00:00,sep 29 2020webpackaging news stora enso starts the production of new generation formed fiber products free from plastic and pfas,0.0,0.0,0,Bullish,neutral
Manitoba Building Trades,MBTrades,2020-09-29 12:59:12+00:00,sep 29 2020thanks sustbldgmb for sharing this how are digital solutions making the construction industry more sustainable podcast stora enso,0.0,1.0,3,Bullish,positive
Niko Palosuo,NikoPalosuo,2020-09-29 12:52:11+00:00,sep 29 2020 reducing costs and carbon footprint while attracting investors circularity is increasingly driving the competitive performance of the business great buz panel led mpb wbcsd of wbcsd at wcefonline with 3m scg storaenso sitrafund,0.0,1.0,3,Bearish,positive
Kari Herlevi,kherlevi,2020-09-29 12:47:13+00:00,sep 29 2020truly global discussion led by mpb wbcsd ongoing with industry leaders in circulareconomy within companies ce action plans needed to make a difference states david ekberg storaenso wcefonline,0.0,0.0,6,Bearish,positive
Eero Jalava,eerojalava,2020-09-29 12:31:48+00:00,sep 29 2020 wcefonline continues by wbcsd session on covid 19 s consequences on corporate circularity interesting insight by mpb wbcsd storaenso 3m scgofficialtwt circulareconomy,0.0,3.0,11,Bearish,neutral
Niko Palosuo,NikoPalosuo,2020-09-29 12:28:12+00:00,sep 29 2020 customers now demand more circular approach which is a great opportunity david ekberg executive vice president from storaenso with mpb wbcsd wcefonline,0.0,3.0,8,Bullish,neutral
WBCSD,wbcsd,2020-09-29 12:26:37+00:00,sep 29 2020live now our session wcefonline for an honest discussion with mpb wbcsd 3m scg storaenso on how biz is stepping up by using circulareconomy to become more resilient successful in a post covid19 economy register sitrafund,0.0,3.0,4,Bearish,positive
paper-world.com,birkner_paper,2020-09-29 06:28:28+00:00,sep 29 2020stora enso invests in forshaga to develop sustainable barrier solutions stora enso is making an investment in dispersion barrier technology at its forshaga site photo in sweden as a step in its innovation agenda the investment of approximately eur,0.0,0.0,0,Bullish,positive
Henri Parkkinen,ParkkinenHenri,2020-09-28 09:05:15+00:00,sep 28 2020maanantain aamukatsaus markkinauutisia viimeisimm t suositus ja tavoitehintamuutokset q3 tuloskauden ennakkoa selluasiaa upm stora enso ja mets board ter ssektorin yritysj rjestelyj ssab jne markets op op ryhma opsijoittaminen sijoittaminen s st minen,0.0,3.0,10,Bullish,neutral
Structural Timber Awards,STAwards24,2020-09-28 09:00:55+00:00,sep 28 2020congratulations to our stawards commercial project of the year finalists arch unknown bkstructures cabu constructionaltimber eocengineers elliottwood eurbanlimited gframestructures hts london storaenso view the full shortlist here,0.0,7.0,10,Bullish,neutral
Lesprom_Network_Russia,LespromNetworkR,2020-09-28 07:59:47+00:00,sep 28 2020stora enso,0.0,0.0,0,Bullish,neutral
Katri Taskinen,KatriTaskinen,2020-09-28 07:54:59+00:00,sep 28 2020this has been innovative and highly interesting development project together jlunabba welcome to test the customer experience and visit easy delis at ratakatu siltam ki or rykmentinpuisto sites retail innovation fuelretail sustainability,0.0,0.0,3,Bearish,positive
Pulp Paper Energy News,Vesa_Pulp_Paper,2020-09-28 07:31:28+00:00,sep 28 2020papnews stora enso starts the production of new generation formed fiber products free from plastic and pfas stora enso has started the production of formed fiber food service products at hylte mill in sweden the production ramp up the post stora,0.0,0.0,0,Bullish,neutral
Papnews,paper_industry_,2020-09-28 06:35:31+00:00,sep 28 2020stora enso starts the production of new generation formed fiber products free from plastic and pfas,0.0,0.0,0,Bullish,neutral
GoodNewsfromFinland,goodnewsfinland,2020-09-27 20:15:04+00:00,sep 27 2020finland based company stora enso s marko yli pietil discusses the influence of digital in his organisation s production maintenance and safety via manufacturinggl storaenso finland digitalisation storaenso goodnewsfromfinland,0.0,0.0,3,Bullish,neutral
Rebecka Le Moine,Rebeckalemoine,2020-09-27 19:40:36+00:00,sep 27 2020dels genom att se till att milj balken omfattar hela skogsbruket har m nga f rslag om hur vi kan gynna enskilda mark gare med hyggesfritt skogsbruk tex omst llningsst d ekonomiska incitament mm,2.0,2.0,8,Bullish,neutral
Bioplastics News,Bioplasticsnews,2020-09-27 19:23:15+00:00,sep 27 2020stora enso and neste partner on retail tagging,0.0,1.0,1,Bullish,neutral
EXPOBIOMASA,EXPOBIOMASA,2020-09-27 18:30:33+00:00,sep 27 2020stora enso presenta una caja de cart n como nuevo formato para los pellets de madera,0.0,0.0,1,Bullish,neutral
Eerikki,Eerikki15,2020-09-27 12:08:03+00:00,sep 27 2020 european companies including stora enso oyj and binderholz gmbh still dominate the market but new production centers are going up in timber regions from canada to russia annual clt sales could triple from more about 1 billion,0.0,0.0,0,Bullish,positive
Weijcke,weijcke,2020-09-27 07:28:22+00:00,sep 27 2020stora enso starts production of formed fiber foodservice products packaging packagingnews,0.0,0.0,0,Bullish,neutral
GoodNewsfromFinland,goodnewsfinland,2020-09-27 07:05:02+00:00,sep 27 2020 finnish innovators are generating new material solutions bound to make the world a better and cleaner place sulapac storaenso woodiodesign woodlymaterial vttfinland spinnovaltd solar foods infinitedfiber marimekkoglobal goodnewsfromfinland,0.0,2.0,13,Bullish,positive
WBCSD,wbcsd,2020-09-26 11:01:07+00:00,sep 26 2020join our session at wcefonline 29 sept 2pm cet with 3m scg storaenso for an honest discussion on how business is stepping up by using circulareconomy to become more resilient and successful in a post covid19 economy register for free sitrafund,0.0,3.0,5,Bearish,positive
Enrique Bretones,QuiqueBretones,2020-09-25 14:44:54+00:00,sep 25 2020neste ha elegido los tags rfid eco sostenibles de stora enso para sus tiendas nesteglobal easy deli con eco rfid las tiendas pasan a identificar los productos mediante la opci n m s sostenible leer m s,0.0,0.0,1,Bullish,neutral
Combient Foundry,CombientFoundry,2020-09-25 14:34:05+00:00,sep 25 2020today we can build higher stronger lighter buildings than ever before with wood storaenso is seeking new ways of using their wood products components remnant production material got a solution that fits read more woodproducts woodconstruction,0.0,0.0,1,Bearish,positive
Fastmarkets Forest Products,FastmarketsFP,2020-09-25 14:32:03+00:00,sep 25 2020fitch affirms stora enso s idr at bb outlook stable,0.0,0.0,0,Bullish,neutral
Tuomas Hakala,tthakala,2020-09-25 12:30:00+00:00,sep 25 2020replying to jammusaloniemi adleande and ttommi71,0.0,0.0,2,Bullish,neutral
Chemical Weekly,ChemicalWeekly,2020-09-25 12:20:56+00:00,sep 25 2020stora enso to build a pilot plant for bio based packaging foam chemicals chemicalindustry chemicalweekly packagingfoam biobased renewable recyclable biodegradable expandedpolyethylene epe expandedpolystyrene eps,0.0,0.0,0,Bullish,neutral
Selfly Store,SelflyStore,2020-09-25 11:41:41+00:00,sep 25 2020neste has chosen stora enso s sustainable eco rfid tags for the unmanned nesteglobal easy deli stores with eco rfid the stores shift to plastic free and low co2 product identification read more,0.0,2.0,12,Bullish,neutral
Stora Enso,storaenso,2020-09-25 10:54:25+00:00,sep 25 2020the world urgently needs policies that encourage the use of low carbon materials in achieving net zero buildings buildinglife wgbw2020 actonclimate,1.0,4.0,19,Bullish,positive
Stora Enso,storaenso,2020-09-25 08:01:00+00:00,sep 25 2020why do wooden buildings and biophilic design have a positive impact on wellbeing don t miss our latest blog post out now woodenbuildings biophilicdesign podcast,0.0,4.0,12,Bullish,neutral
World Green Building Council,WorldGBC,2020-09-25 08:00:15+00:00,sep 25 2020annica bresky storaenso s president ceo is actingonclimate join the wgbw2020 ambassadors and actonclimate racetozero sustbuildingsforee,0.0,2.0,6,Bullish,neutral
Elina Pirhonen,PirhonenElina,2020-09-25 07:09:12+00:00,sep 25 2020 jokainen ty ntekij mme voi olla innovaattori kertoo storaenso n head of smart operations marko yli pietil tuoreessa tietoa tulevasta podcastin jaksossa kuuntele koko jakso spotifyssa tietoatulevasta datainsiders digitalisaatio,0.0,0.0,1,Bullish,neutral
Vouwkarton Platform,Vouwkarton,2020-09-25 07:03:18+00:00,sep 25 2020replying to vouwkarton,0.0,0.0,0,Bullish,neutral
Swedbank Aktiellt,Aktiellt,2020-09-25 06:33:25+00:00,sep 25 2020stora enso inf r tredje kvartalet vinsttillv xt p g ng inf r rapport,0.0,1.0,3,Bullish,neutral
EXPOBIOMASA,EXPOBIOMASA,2020-09-24 17:10:04+00:00,sep 24 2020stora enso presenta una caja de cart n como nuevo formato para los pellets de madera,0.0,0.0,5,Bullish,neutral
Jukka Muhonen,jukmuho,2020-09-24 15:56:08+00:00,sep 24 2020replying to harrilehtimaki pohjanakka1 and emmakari,1.0,1.0,5,Bullish,neutral
Maaseudun Tulevaisuus,MaasTul,2020-09-24 15:37:44+00:00,sep 24 2020maailman suurimpiin mets nomistajiin lukeutuva stora enso hakee lis tuottoa miljardimetsist n mets t eiv t ole vain raaka aineen l hde,0.0,0.0,1,Bullish,neutral
ENP group,GroupENP,2020-09-24 07:40:45+00:00,sep 24 2020 storaenso starts the production of new generation formed fiber products free from plastic and pfas on paperfirst app paperfirst sustainability,0.0,0.0,0,Bullish,neutral
